@relation Phishing.Detection-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.instance.Randomize-S42

@attribute protocol {http,https,other}
@attribute FrequentTermsvsRegistrant numeric
@attribute NOofDomainNamecandidatesinHostnameandContent numeric
@attribute NOofDomainNamecandidatesinHostname numeric
@attribute NumericHostname {true,false}
@attribute TitlevsRegistrant numeric
@attribute TitlevsDomainNamecandidatesinHostname numeric
@attribute FrequentTermsvsHostDomain numeric
@attribute CopyrightvsRegistrant numeric
@attribute DomainNamecandidatesinAnchorsvsRegistrant numeric
@attribute phising {true,false}

@data
https,10.748531,67.951466,66.232088,false,73.22836,76.676177,5.549931,10.452701,14.012702,false
https,7.2026,11.185416,10.696953,false,22.510013,27.358543,5.198013,4.985375,13.391434,false
http,10,5,5,false,18,18,10,-1,-1,true
http,13,1,1,false,24,31,16,-1,20,true
http,26.514291,3.429622,3.892421,false,31.785657,22.775159,7.032482,-1,37.988472,false
http,2,55,55,false,91,106,11,4,5,false
http,10,5,5,false,33,32,11,-1,17,false
http,10,2,2,false,51,48,11,-1,17,false
https,10.978781,11.952789,12.281482,false,21.176223,16.176628,5.988838,-1,16.975856,false
https,5.836315,7.510689,6.087508,false,45.052563,55.73762,6,4.282144,11.707044,false
http,5,1,1,false,17,31,21,6,-1,true
http,9,0,0,false,40,45,8,-1,-1,true
http,14,0,0,false,14,17,17,-1,-1,true
http,14,26,26,false,78,64,18,16,21,true
https,7.002331,5,5,false,51.005464,51.632681,6.960228,4.303981,15.27935,false
https,10.267949,1.975661,5.229146,false,39.025432,39.665019,4.162961,-1,17.952858,false
http,26,1,1,false,35,34,4,-1,-1,true
http,9,1,1,false,21,37,27,10,-1,true
http,11,0,0,false,11,14,10,-1,-1,true
http,20.984991,3,3,false,27.782576,24.508135,7.89514,-1,36.906512,false
http,6,1,1,false,21,50,11,-1,-1,true
http,30,1,1,false,46,37,3,-1,-1,true
http,10,0,0,false,27,2,2,-1,16,true
http,15,1,1,false,28,33,18,-1,-1,true
https,8.747453,9.145363,9.106578,false,21.297373,14.524604,6.428193,-1,12.380126,false
https,15.561071,122.273945,125.107136,false,21.681955,15.898111,11.911885,1.676207,22.065828,false
https,9.991452,1.071645,1.123173,false,74.018918,93.077516,11.184297,1.586433,19.492176,false
http,11,1,1,false,35,40,16,-1,18,true
http,10,1,1,false,40,50,16,10,16,true
http,-1,1,1,false,-1,11,4,-1,-1,true
http,5.8867,1.28964,1.465886,false,74,76.872869,8.888403,-1,11.614515,false
http,14,1,1,true,45,43,5,-1,16,true
https,6,11.089899,11.803809,false,14.247878,16.934333,6,-1,12,false
https,7,10,10,false,25,31,6,5,13,false
http,9,1,1,false,29,36,16,-1,-1,true
https,5.814838,5.992009,5.237785,false,50.857733,56.117975,6,3.842135,11.62573,false
https,4.245184,2.353322,1.155031,false,2.619731,14.960965,7.119323,-0.335381,-1,false
http,2.034951,64.347911,58.657615,false,90.241856,100.864193,6.876282,4.017274,5.445543,false
http,10,1.336811,1.688647,false,54.551683,51.292965,10.952208,-1,17,false
http,9,1,1,false,18,31,21,-1,-1,true
http,10,2,2,false,51.819132,48.19817,11,-1,17,false
http,1,1,1,false,28,44,13,2,-1,true
https,5.219987,1.539911,0.970854,false,102.684478,118.910123,10.237674,2.107574,15.854474,false
https,9,3,3,false,16,19,18,9,14,false
http,6,1,1,false,21,46,11,7,-1,true
http,14,0,0,false,14,12,12,-1,-1,true
https,10.340779,0.198517,0.848782,false,21.020188,22,4.753499,-1,0.51034,false
http,21,0,0,false,50,39,10,-1,25,true
https,11.11743,93.642723,90.893538,false,63.015628,54.15775,7.73135,12,17.604254,false
https,5.99559,21.99905,21.674334,false,16.347036,21.675586,6,-0.504916,11.994647,false
http,10,1.120251,1.062903,false,55,52,10.450953,-1,17,false
http,12,0,0,false,12,14,10,-1,-1,true
https,17.160662,5.439918,5.147575,false,24.083748,14.323253,12.826877,-1,20.833764,false
http,13,1,1,false,58,59,14,-1,-1,true
https,6.239041,10.065213,15.762099,false,74,75.487524,6.461127,4.023771,9.366632,false
http,10,2,2,false,51.311355,48.152804,11,-1,17,false
http,-1,5,5,false,-1,80,4,-1,-1,true
http,13,1,1,false,13,16,16,-1,-1,true
https,10.383185,1.806351,2.001717,false,24.863959,25.962293,9.108861,11.664866,14,false
https,7.002795,178.672751,196.220203,false,22.903706,19.764698,7.503089,11.043027,10.278173,false
https,20.470171,0,0,false,31.862384,16.78213,4.407139,-1,-1,false
http,-1,0,0,false,-1,188,10,-1,-1,true
https,5,13.371147,12.192569,false,13.081005,23.894276,5.156993,5.949183,11.480237,false
https,12.018785,29.298116,34.774618,false,54.757948,53,9.783319,12.910405,19,false
https,6.518908,203.174286,210.638863,false,11.162922,15.029183,7.939022,4.968188,9.238507,false
https,5,0.726846,0.908436,false,7.75831,6.882726,6.787843,-1,-1,false
https,17.206333,6.606729,5.990025,false,35.069988,43.585567,13.205944,12.805249,23.642967,false
http,11,0,0,false,25,25,11,-1,-1,true
https,6.896281,3.823106,2.247682,false,22.477999,22.815509,6,2.465778,11.720454,false
http,-1,0,0,false,-1,19,19,-1,-1,true
http,51,1,1,false,64,35,11,55,50,false
https,12.014558,107.705972,105.77947,false,43.985188,39.478487,16.680523,13.329871,17.984707,false
https,9.597853,65.537365,62.574584,false,73.625311,68.832744,6.467932,14.233513,20.741653,false
http,6,0,0,false,6,16,6,-1,-1,true
http,9,1,1,false,24,37,18,-1,-1,true
http,10,2,2,false,51,48,11,-1,17,false
http,6.914342,5,5,false,60.152369,65.942917,6.11037,4.437656,11.783728,false
http,13,1,1,false,40,42,15,14,21,true
https,5,4,4,false,22,23,6,4,11,false
https,10.147671,1.918533,4.828854,false,39.402759,38.661267,3.704671,-1,17.933753,false
http,6,0,0,false,54,81,11,-1,-1,true
http,19,1,1,false,39,29,4,19,-1,true
http,12,0,0,false,26,32,18,-1,-1,true
https,6,16,16,false,24,30,6,14,12,false
https,12.587395,9.73425,9.697913,false,84.318413,93.234755,11.406541,-0.046957,20.916883,false
https,5.362053,11.089899,11.803809,false,12.371817,18.266417,6,0.823859,11.256119,false
http,37,9,9,false,45,31,19,-1,-1,true
http,21,0,0,false,48,42,9,23,31,true
https,23,1,1,false,43,36,6,26,-1,false
https,11.515906,14.468278,13.815442,false,25.473397,29.417065,9.014546,13.433821,16.92256,false
http,1,1,1,false,16,35,16,-1,-1,true
https,9.06168,305.687124,258.062509,false,11.78502,13.923589,7.640117,7.141231,11.419466,false
http,-1,1,1,false,-1,14,9,-1,-1,true
http,11,1,1,false,27,40,20,-1,-1,true
https,18.578624,27.433697,28.57251,false,23.210347,10.237049,6,12.78626,26.952901,false
https,16.883408,5.448141,5.004099,false,35.403222,44.989915,12.016023,17.555488,23.678068,false
http,15.982353,4.300218,3.871018,false,63.88596,60.487107,4.814562,4.530052,11.873691,false
http,11,1,1,false,42,45,7,-1,-1,true
http,51,1,1,false,64,35,11,55,50,false
https,5,0.103151,0.198643,false,7.719229,8.497048,6.312446,-1,-1,false
https,11.756858,5.290732,5.051448,false,40.531678,36.368701,2,-1,18.26579,false
http,10,1.414892,1.39608,false,55,52,10.530615,-1,17,false
http,10,1.280836,1.659894,false,53.259141,51.230634,10.6032,-1,17,false
http,47,1,1,false,62,37,3,49,54,true
http,8.780712,13,13,false,68.831401,73.847,8.506955,4.74901,14.425231,false
http,0,1,1,false,36,46,10,2,7,true
https,12,32,32,false,48,59,11,12,19,false
https,6,4,4,false,13,17,6,-1,12,false
http,-1,1,1,true,-1,39,5,-1,-1,true
http,10,1.213057,1.706712,false,53.18708,51.09779,10.968358,-1,17,false
http,9,1,1,false,24,32,17,-1,-1,true
https,47.195411,94.392459,101.826348,false,63.890883,51.804122,5.074215,16.071366,31.4022,false
https,18.25328,4.892262,3.538866,false,27.909394,21.352375,4.00481,16.128495,15.718889,false
https,17.320142,14.438255,14.130119,false,35.897332,29.736495,5.952293,-1,20.915548,false
http,13,1,1,false,40,42,15,14,21,true
https,13.358752,125.216908,114.296896,false,34.106321,34.773798,8.226115,21.302063,21.128435,false
https,17.957939,1.000939,1.083907,false,17.586465,18.057504,8.844571,-1,1.617579,false
http,1,0,0,false,1,13,13,-1,-1,true
http,-1,0,0,false,-1,30,8,-1,-1,true
http,2,5,5,false,16,30,18,-1,-1,true
http,10,1.04772,1.006602,false,55,52,10.891101,-1,17,false
https,18,7,7,false,35,42,17,12,24,false
http,6,1,1,false,19,23,10,8,17,true
http,8,0,0,false,8,8,8,-1,-1,true
http,-1,1,1,false,-1,14,9,-1,-1,true
https,18.53472,2.745715,4.293252,false,22.147151,23.317474,6.909673,-1,24.118063,false
https,5.413192,4.06195,4.228851,false,15.893435,20.504411,7.621771,3.948311,12.47233,false
http,13.950501,31.1285,26.754368,false,54.64551,53.029336,8.003522,14.322946,19,false
http,8,1,1,false,91,102,15,9,11,true
https,12,28,28,false,32.964486,28.603852,6.069393,13.999359,15.290239,false
https,15.931109,130.002041,128.378842,false,27.877346,17.85068,12.51701,17.716961,23.439581,false
http,23,0,0,false,30,27,16,-1,-1,true
https,5.476651,11.247945,10.879263,false,20.497816,30.975737,6,5,11.58998,false
https,12,6,6,false,34,40,2,-1,19,false
https,8,93,93,false,17,23,12,-1,19,false
https,8.746004,2.287148,4.591811,false,9.830659,17.460538,10.619843,-1,14.378712,false
https,15.825894,2.156069,1.497652,false,26.660406,30.055303,6.385127,12.598049,15.745526,false
http,19,1,1,false,55,54,18,21,26,true
https,5.999707,21.999987,21.934293,false,17.366767,21.922244,6,-0.857786,11.999608,false
https,12,28,28,false,27.186897,26.511057,6.181862,13.985899,19.496593,false
https,20.35836,5,5,false,32.505626,32,11,-1,18.430049,false
http,12,0,0,false,29,36,16,-1,-1,true
http,2.679734,65.93806,62.814367,false,85.739736,96.940183,6.341341,4.111918,6.282301,false
http,13,1,1,false,29,42,26,-1,-1,true
http,11.358022,0.809316,1.613217,false,50.948352,47.531936,11.527517,-1,16.244817,false
http,4,1,1,false,37,51,14,-1,-1,true
https,18,127.994302,131.268612,false,25.273546,14.961184,11.822831,19.170285,24.885952,false
https,13.722696,5.52381,5.459521,false,24.1299,13.793108,12.911,-1,20.590745,false
http,12,1,1,false,17,18,13,-1,18,true
https,21.611905,0,0,false,32.621846,17.807326,3.177701,-1,-1,false
http,13,0,0,false,13,17,17,-1,-1,true
https,5.426926,0.807221,0.5511,false,117.503866,123.511126,10.852308,2.127828,16.077827,false
https,12.447241,60.252066,59.805349,false,70.919157,67.25099,5.696743,14.573191,20.835182,false
https,7.172159,15.847071,14.746127,false,23.901548,26.808071,7.919504,9.534232,14.666284,false
https,7.131681,5.045343,4.086844,false,22.394869,23.306313,5.931847,3.387687,14.394242,false
https,11.281513,25.658998,27.937277,false,26.552712,21.947602,8.916999,11.143963,22.358838,false
http,11,0,0,false,11,10,10,-1,-1,true
https,14.788315,109.966667,107.956085,false,35.308453,36.99003,14.946974,15.35121,20.502172,false
https,17.463746,39.529978,30.818594,false,23.551629,13.688314,7.628987,12.049615,26.546043,false
http,9,0,0,false,23,34,20,-1,28,true
http,44,0,0,false,44,11,7,-1,-1,true
https,5,14.914142,12.929553,false,12.856143,23.317839,5.017024,5.832378,11.626707,false
https,6.588242,202.53883,200.514703,false,21.417036,18.615462,6.700905,9.366879,11.615415,false
http,19,0,0,false,19,12,12,-1,-1,true
http,-1,1,1,false,-1,95,12,-1,-1,true
https,18.224206,5.114195,5.084803,false,35.926054,42.919767,12.64239,17.502759,24.698524,false
http,-1,0,0,false,-1,36,6,-1,-1,true
https,9.692264,4.051238,5.509533,false,9.704532,18,10.074948,-1,14.244419,false
http,51,1,1,false,64,35,11,55,50,false
https,14.9802,11.747883,11.157846,false,24.517215,22.557286,6,-1,21.473541,false
http,20.730121,3.388143,3.000203,false,27.194395,24.944696,7.957597,-1,32.14531,false
http,8,0,0,false,8,38,15,-1,-1,true
https,5.73101,1.827458,2.842598,false,11.407279,15.675583,6.468846,-0.996867,10.063808,false
https,17.779236,14.214579,14.08391,false,38.720939,29.121752,5.996584,-1,22.712518,false
https,9.748329,7.808477,7.957446,false,13.705943,16.025935,6.347901,-1,11.340107,false
https,7.882132,5,5,false,51.045004,51.425836,7.138163,2.275585,15.288145,false
http,13,1,1,false,40,42,15,14,21,true
http,12,3,3,false,34,34,8,-1,-1,true
https,9.510285,6.549904,5.916604,false,50.697857,51.829906,6.454945,0.586609,15.433793,false
https,15,2,2,false,15,11,11,16,23,true
http,14,5,5,false,23,20,4,16,-1,true
http,-1,0,0,false,-1,30,4,-1,-1,true
http,19,1,1,false,46,50,9,-1,-1,true
http,7,1,1,false,25,28,13,-1,-1,true
http,4,1,1,false,19,52,33,-1,-1,true
https,6,8.493126,7.699945,false,13.72189,14.073518,6,-1,12,false
http,15,0,0,false,15,24,16,-1,-1,true
https,7.408642,10.366336,10.268699,false,22.409827,27.129909,5.815293,4.935894,13.48313,false
http,24,0,0,false,24,22,3,-1,-1,true
http,12,1,1,false,36,40,16,-1,16,true
http,11,2,2,false,21,28,18,-1,19,true
http,5.660394,4.0671,5.131466,false,70.569337,76.658531,6,0.286769,11.441839,false
http,27,3,3,false,58,49,9,27,-1,true
http,13,1,1,false,40,42,15,14,21,true
https,6.579213,145.400442,156.516423,false,13.446819,27.165353,6.004496,6.809819,10.512328,false
http,16,0,0,false,30,26,12,-1,-1,true
http,5,1,1,false,14,26,17,-1,-1,true
http,12,1,1,false,21,29,16,-1,-1,true
http,10.420744,4.538229,3.235157,false,49.926887,49.411025,6.77424,-1,20.763099,false
http,7.216243,1.0027,1.011236,false,74,75.133852,9.914154,-1,12.661177,false
https,11.680363,0.99984,0.24502,false,35.890053,39.973428,11.257686,-1,12.140243,false
https,11.380799,5.253689,5.981182,false,34.186427,40,2.79594,-1,18.582107,false
https,8.115399,246.419902,241.983532,false,14.798952,16.882789,7.636732,9.374155,10.906608,false
https,5.903875,3.999309,3.871996,false,22.055092,22.990429,6,3.993268,11.09191,false
http,9,5,5,false,25,30,5,10,-1,true
http,29,0,0,false,29,18,4,-1,-1,true
http,12,2,2,false,22,28,18,-1,20,true
https,6,16,16,false,74,75,6,6,9,false
http,14,5,5,false,28,25,11,-1,-1,true
http,10,1.294104,1.232659,false,53.46547,51.432987,10.962051,-1,17,false
http,8,1,1,false,24,32,4,-1,-1,true
http,10,1,1,false,34,46,4,-1,17,true
http,10,0,0,false,10,43,3,-1,-1,true
http,1,0,0,false,15,25,11,-1,-1,true
http,21,0,0,false,21,15,15,-1,-1,true
http,16.999447,0.454669,0.096134,false,63.148439,56.52165,2.000131,1.297756,1.050268,false
https,18.857822,8.146764,7.748576,false,31.904047,24.911076,5.962565,17.312349,22.945651,false
https,5.709874,11.287023,10.36843,false,18.100138,33.160173,6.013897,5.239869,11.003467,false
http,7,149,149,false,6,85,3,-1,11,true
http,18,5,5,false,75,74,13,-1,-1,true
http,26,1,1,false,35,34,4,-1,-1,true
http,14,1,1,false,37,40,4,16,18,true
http,10,2,2,false,55,52,11,-1,17,false
https,8.741231,12.070034,12.543712,false,67.478918,72.686747,7.931289,4.691139,13.64624,false
http,19,1,1,false,39,29,4,19,-1,true
http,21,0,0,false,21,13,9,-1,-1,true
http,13.592796,31.741268,30.916385,false,49.868098,53.517336,8.45389,12.998579,19,false
http,-1,0,0,false,-1,36,4,-1,-1,true
http,4,1,1,false,37,47,14,-1,-1,true
https,7.620051,34.515986,31.953727,false,32.111793,35.025761,7.648891,-0.248814,13.540082,false
http,15,1,1,false,30,29,10,-1,-1,true
https,16.441754,1.950901,5.450023,false,13.24212,17.87306,8.973785,-1,9.669538,false
https,5.578717,2.769072,3.842329,false,22.080606,23.799044,6.94802,4.039569,11.377113,false
http,18,0,0,false,18,20,16,-1,-1,true
http,9,0,0,false,9,23,3,-1,-1,true
http,13,0,0,false,13,30,13,-1,-1,true
https,17.561283,26.991151,26.436526,false,23.967367,10.042406,6,10.618838,26.989849,false
https,16.975834,1.587297,0.209377,false,17.460706,18.587474,11.591425,-1,0.854202,false
http,5,1,1,false,8,29,22,-1,12,true
http,13,0,0,false,8,24,25,-1,-1,true
http,11,0,0,false,11,19,15,-1,-1,true
https,7.801362,2.075399,3.830747,false,9.299776,17.765824,10.556732,-1,14.44261,false
http,13,1,1,false,30,36,4,-1,-1,true
http,11,0,0,false,11,17,17,-1,-1,true
http,-1,1,1,false,-1,26,11,-1,-1,true
http,15,0,0,false,56,54,12,-1,-1,true
http,10,8,8,false,29,30,11,10,18,true
http,10,2,2,false,51,48,11,-1,17,false
http,10,0,0,false,25,6,2,-1,18,true
https,18,1.174359,4.572872,false,25.997719,11.021048,2.809821,-1,24.973572,false
http,13,0,0,false,27,29,15,-1,-1,true
https,5.427642,3.344782,3.380613,false,19.544123,22.623839,6,2.683008,12.133722,false
http,10,5,5,false,67,68,17,-1,-1,true
http,10,1.281955,1.792327,false,53.072008,48.090458,10.448103,-1,17,false
http,90,2,2,false,97,22,7,-1,-1,true
https,12.139436,0.023136,0.619965,false,21.000466,22,4.405178,-1,-0.805592,false
http,10,0,0,false,40,55,11,10,18,true
https,7.097592,4.592838,3.843639,false,22.384436,23.076913,5.985992,3.862442,13.689696,false
https,15,12,12,false,24,26,13,13,18,false
https,5.497725,2.932419,3.919946,false,22.040568,23.474497,6.80581,4.025589,11.223679,false
https,18,0,0,false,23,17,6,-1,-1,true
http,-1,0,0,false,-1,11,5,-1,-1,true
http,10,1,1,false,19,39,22,-1,-1,true
http,-1,1,1,false,-1,36,12,-1,-1,true
http,13,1,1,false,36,36,13,-1,-1,true
https,8.329155,9.026847,9.847293,false,23.996325,23.385718,5.786563,-1,15.852236,false
https,10.953962,10.422205,12.258709,false,21.256185,16.296928,5.943956,-1,16.932125,false
https,5.699423,7.920192,6.780791,false,45.00046,56.203199,6,3.650174,11.499912,false
https,17.02216,0.212095,0.634257,false,43.185757,38.782869,10.756856,16.829828,-1,false
http,16.986524,1.011083,0.358846,false,63.101584,57.396109,2.004679,1.977551,2.694885,false
https,9.795407,28,28,false,28.495042,30.915143,7.965262,13.376627,19.248938,false
https,5.026457,4,4,false,18.633605,22.382469,6,3.831273,11.105895,false
http,12,1,1,false,57,59,14,-1,20,true
https,10,25,24,false,19,21,10,12,20,false
http,8,1,1,false,91,102,15,10,11,true
https,6.099647,7.633832,7.638463,false,44.410832,53.309965,6.165663,-0.001748,12.177873,false
https,17.797349,2.255573,1.961529,false,34.777413,31.232487,6.344872,13.652088,16.213157,false
https,6.628184,143.60803,153.736262,false,22.232311,27.485606,6.067797,7.374411,10.649984,false
http,51,1,1,false,64,35,11,55,50,false
http,5,0,0,false,5,17,13,-1,-1,true
http,16.154036,4.010272,1.502218,false,63.040081,59.87616,4.510972,3.381182,11.253097,false
https,18,6.607714,5.370548,false,35,44.686647,12.706149,14.388301,23.634411,false
http,-1,1,1,false,-1,26,7,-1,-1,true
http,18,1,1,false,27,26,13,-1,-1,true
https,10.278088,2.285009,2.089997,false,24.151571,19.513779,9.39966,10.785383,14,false
https,10,1.305249,3.042151,false,39.082404,38.472273,6.923537,-1,17.70697,false
http,11,5,5,false,16,25,20,13,-1,true
http,51,1,1,false,64,35,11,55,50,false
https,13.415147,116.532614,103.12605,false,31.223193,26.163533,12.609109,13.503636,20.773223,false
http,6,1,1,false,21,47,11,-1,-1,true
https,29.445627,131.71595,123.074606,false,28.11013,34.630713,7.071063,22.672482,29.909755,false
http,74,1,1,false,99,45,3,75,79,true
http,13,1,1,false,29,42,26,-1,-1,true
https,10.898328,66.750891,65.924036,false,65.565978,68.306911,6.041554,12.189508,20.864015,false
http,5,1,1,false,17,31,21,6,-1,true
https,4.99399,0,0,false,10.982605,14.048533,7.702879,4.666666,-1,false
http,5,1,1,false,17,34,22,7,12,true
http,15,0,0,false,29,26,12,-1,-1,true
http,29,0,0,false,31,27,10,-1,-1,true
http,15,1,1,false,30,25,10,-1,-1,true
http,42,0,0,false,42,35,35,-1,-1,true
http,12,0,0,false,70,74,12,15,15,true
http,11,0,0,false,11,14,10,-1,-1,true
http,16.671655,2.248425,1.339489,false,63.052152,59.736455,2.167558,2.858465,5.658725,false
http,9,1,1,false,21,37,27,10,-1,true
http,11,1,1,false,20,24,11,-1,-1,true
http,12,1,1,false,21,21,4,-1,-1,true
https,4.996512,1.099886,0.830772,false,7.324413,12.167618,7.1769,-0.994809,-1,false
http,10.132715,2.047744,3.061455,false,54.930061,51.857701,10.572334,-1,17.049444,false
http,6,0,0,false,54,80,11,-1,-1,true
https,9.346917,68.737033,66.672533,false,73.703378,69.865043,6.594308,14.197443,20.540153,false
https,5.185786,11.989329,10.886908,false,20.79678,30.959594,6,5,12.514702,false
http,7,0,0,false,71,83,8,9,17,true
https,8.169451,14.295342,15.060753,false,72.874286,77.262237,7.731255,5.334346,12.281939,false
http,7,5,5,false,15,47,35,-1,-1,true
http,20.846048,3,3,false,27.317353,24.53999,7.644166,-1,37.971972,false
http,-1,1,1,false,-1,20,15,-1,-1,true
https,9.839538,7.026635,6.044461,false,46.049674,52.441705,6.444345,0.551209,15.731892,false
http,10,0,0,false,18,98,19,-1,-1,true
http,13,1,1,false,40,42,15,14,21,true
http,17,0,0,false,17,24,14,-1,-1,true
http,10,0,0,false,53,68,25,-1,-1,true
https,10,1.498495,3.631219,false,39.159258,37.380785,6.058465,-1,17.865091,false
http,6,0,0,false,23,30,4,-1,-1,true
http,10,0,0,false,18,24,16,-1,-1,true
https,9.037849,53.14707,53.648354,false,65.716193,65.749149,9.079305,12.0978,16.471105,false
https,5,10.547736,9.398419,false,11.293975,19.702091,5.748477,5.574136,10.136898,false
http,9,1,1,false,70,79,14,11,15,true
http,7,1,1,false,7,35,14,-1,17,true
http,4,1,1,false,19,48,33,-1,-1,true
https,5.409613,10.163796,11.303079,false,14.219045,16.276361,6,0.40085,11.67818,false
https,9,0,0,false,9,24,13,-1,-1,true
https,5.279487,2.595746,2.762556,false,18.872279,22.287617,6,1.561586,12.431695,false
http,18,1,1,false,26,18,8,-1,26,true
http,10.539133,4.47591,4.324018,false,50.34922,49.787148,6.317875,-1,19.342906,false
http,9,0,0,false,34,50,21,10,-1,true
http,6,1,1,false,21,43,11,7,-1,true
https,5.297997,12.675145,12.090485,false,12.344214,18.752355,6,0.486944,11.139804,false
http,13,1,1,false,40,42,15,14,21,true
https,16.793916,0,0,false,20.954225,21.098003,9.159529,-1,-1,false
https,5.047936,13.425139,12.878984,false,13.38341,20.399541,6,4.922173,11.002201,false
http,12,5,5,false,17,17,3,14,-1,true
http,0,0,0,false,0,24,24,-1,-1,true
http,11,1,1,false,20,31,18,-1,-1,true
http,9,1,1,false,21,37,27,10,-1,true
https,5.526946,165.093871,164.520709,false,16.446019,20.624316,6.05526,10.770791,10.033347,false
https,11.56373,3.602207,5.995466,false,38.164352,40,2.409228,-1,18.781593,false
http,18,0,0,false,35,2,2,-1,26,true
http,11,0,0,false,11,15,15,-1,-1,true
http,-1,0,0,false,-1,15,7,-1,-1,true
http,9,1,1,false,29,30,10,-1,-1,true
http,12,0,0,false,12,18,14,-1,-1,true
http,6,1,1,false,21,47,11,-1,-1,true
http,21,2,2,false,31,23,13,-1,29,true
http,18,132,132,false,26,16,12,20,26,false
http,13.500374,10.852576,10.62665,false,60.880094,55.716865,10.450608,-0.111777,18.981938,false
http,5,1,1,false,29,44,16,-1,12,true
https,6.502827,12.015319,10.951709,false,21.375589,30.84379,6,5.235798,12.163875,false
http,9,1,1,false,28,36,13,-1,22,true
http,12,0,0,false,12,10,10,-1,-1,true
http,9,1,1,false,24,46,27,-1,-1,true
http,18,0,0,false,35,6,2,-1,26,true
http,11,0,0,false,11,15,15,-1,-1,true
https,6,22,22,false,19,23,6,-1,12,false
http,14,1,1,false,95,100,15,15,17,true
https,4.986118,0,0,false,3.15262,14.835066,6.860888,0.96468,-1,false
http,24,5,5,false,71,46,15,25,31,false
http,7.134159,7.979623,7.730793,false,57.571477,63.216936,6.266655,6.094373,12.853288,false
http,14,1,1,false,34,32,12,-1,-1,true
https,13.603778,29.030142,30.136222,false,51.846455,53.490284,8.138465,13.629641,19,false
http,-1,0,0,false,-1,27,10,-1,-1,true
http,14,24.320414,24.225718,false,50.686181,48.419263,8,15,18.069074,false
http,5.899869,60.858768,64.862658,false,73.925373,80.357008,7.248661,6.304196,14.56929,false
https,17.701672,0.127427,0.72955,false,18.363174,20.95743,5.162083,-1,-0.381918,false
http,-1,0,0,false,-1,20,16,-1,-1,true
https,10.332253,120.726354,106.23285,false,44.960214,40.458784,16.973666,13.288145,18.246897,false
https,12.978494,105.867254,105.74232,false,47.37141,38.610845,16.195585,13.19218,17.664927,false
http,38,0,0,false,53,28,13,-1,55,true
https,9.512492,8.526758,8.637694,false,13.91353,15.026103,6.040345,-1,11.564542,false
http,21,0,0,false,21,21,21,-1,-1,true
http,1,1,1,false,10,19,10,-1,-1,true
https,24.556674,0,0,false,31.294848,16.717077,4.477923,-1,-1,false
http,23.868625,6.916773,4.056286,false,37.29101,31.539123,6.33343,25.721009,31.161516,false
https,5,13.540024,12.69154,false,13.340405,22.313817,5.344755,5.768619,11.593704,false
https,19,27,27,false,24,10,6,14,27,false
http,-1,1,0,false,-1,26,0,-1,-1,true
https,18,1.324667,4.719379,false,25.985438,12.679857,2.894292,-1,24.910516,false
https,10.383757,1.225934,4.240274,false,38.879412,40,4.758011,-1,17.950746,false
https,18.212937,5.923356,5.300459,false,32.901533,31.975881,8.718753,-1,18.759759,false
http,15,1,1,false,39,33,9,-1,19,true
http,9,0,0,false,9,22,9,-1,-1,true
https,13.08142,51.0064,57.424896,false,66,68.185624,5.347892,13.098035,17.282295,false
http,26.643261,10.336414,9.72818,false,34.354126,22.95927,7.015832,-1,33.687821,false
https,5,12,11,false,15,26,6,5,11,false
https,5.963457,10.91089,10.845799,false,22.614741,30.246728,6,5,13,false
https,18.343302,5,5,false,32.711074,32,11,-1,17.932338,false
https,16.99672,5,5,false,32.753261,32,11,-1,17.076844,false
http,21,5,5,false,32,32,11,-1,19,false
http,51,1,1,false,64,35,11,55,50,false
http,15,1,1,false,30,26,11,-1,-1,true
http,10,1.386748,1.751609,false,53.243074,50.951668,10.978579,-1,17,false
http,51,1,1,false,64,35,11,55,50,false
http,10,1,1,false,34,37,13,12,13,true
http,1,0,0,false,15,25,11,-1,-1,true
http,11,0,0,false,27,25,9,-1,-1,true
https,17.958808,9.351612,9.882007,false,51.475025,53.529113,11.469954,17.819682,22.907292,false
http,8.873237,11.574644,9.188969,false,67.503039,71.466597,7.463171,5.133791,13.653234,false
http,9,54,54,false,65,62,15,12,17,false
https,6,5,5,false,51,55,6,5,12,false
http,8,1,1,false,91,102,15,10,11,true
http,35,1,1,false,35,28,4,-1,-1,true
https,7.043825,9.742462,9.896561,false,13.537004,16.064013,6.191583,0.291407,11.366692,false
http,13,1,1,false,40,42,15,14,21,true
https,10.427679,68.062643,66.242601,false,72.644203,73.274119,5.705007,13.874106,19.166533,false
http,6,1,1,false,21,48,11,7,-1,true
http,13,0,0,false,13,29,29,-1,-1,true
https,3.90263,10.828151,10.334802,false,14.419781,39.985751,6.045996,5.135735,11.833874,false
http,13,1,1,false,24,31,16,-1,-1,true
https,17.908141,15.735496,13.59351,false,39.702152,29.212581,5.999106,-1,23.322766,false
http,16,0,0,false,16,14,14,-1,-1,true
http,18,1,1,false,27,17,8,-1,-1,true
http,4.321586,63.741987,66.027391,false,74.065247,81.212134,6.90936,4.95578,6.767792,false
http,-1,1,1,false,-1,14,9,-1,-1,true
https,9.428257,119.93594,123.13118,false,21.37739,16.901558,12,1.214318,20.832494,false
